"BMAC  Program","Other","03/25/2014","Customer","F.D.::143","0","143",,,,,"129007559"
"Pantry Shelf","EFAP","03/24/2014","Customer","Misc.::136,F.D. Cereal:3:67","0","203",,,,,"101633372"
"Pantry Shelf","TEFAP","03/24/2014","Customer","RICE/30:1:61","0","61",,,,,"121144211"
"Pantry Shelf","EFAP","03/25/2014","BMAC","Northwest Harvest Delivery::829","0","829",,,,,"300820969"
"Garfield Co. Food Bank","EFAP","03/25/2014","BMAC","Northwest Harvest Delivery::1411.5","0","1411.5",,,,,"140672243"
"Asotin Co. Food Bank","TEFAP","04/01/2014","BMAC","SPAGHETTI:20:500,598:25:950,CORN:10:270,586:7:196,SPAG. SAUCE:10:270,RICE/30:5:305,CHIX. QUARTERS:10:400","0","2891",,,,,"800898338"
"Asotin Co. Food Bank","EFAP","04/01/2014","BMAC","50# Beans:4:200,Flour:4:100,Cereal, Lg.:2:102,Misc.:1:10,Tuna:4:76,Scalloped Potatoes:10:50,AuGratin Potatoes:10:50,Chicken Noodle Soup:5:95,Vegetable Beef Soup:5:95,Juice:11:418","0","1196",,,,,"582474992"
"Lincoln High School","Other","03/27/2014","Customer","F.D.::98","0","98",,,,,"509679975"
"Salvation Army","EFAP","03/27/2014","Customer","Misc.::557","0","557",,,,,"800974930"
"Pantry Shelf","EFAP","03/26/2014","Customer","Misc.::331,Fresh Potatoes:2:100,Resers::102","0","533",,,,,"475834755"
"St.Vincent / Clarkston","TEFAP","04/01/2014","BMAC","GRAPEFRUIT JUICE:4:152,598:5:190,RICE/30:3:183,SPAGHETTI:6:150,DEYD. POT.:6:90","0","765",,,,,"976249016"
"Burbank Grange #630","TEFAP","04/01/2014","Customer","SPAGHETTI:4:100,598:5:190,DEYD. POT.:4:60,CORN:2:54,PEACHES:2:54,TURKEY:3:120,CHIX. QUARTERS:4:160","0","738",,,,,"453740846"
"Pamona Grange","TEFAP","04/01/2014","Customer","SPAGHETTI:4:100,598:5:190,DEYD. POT.:4:60,CORN:2:54,PEACHES:2:54,CHIX. QUARTERS:4:160,TURKEY:3:120","0","738",,,,,"339957213"
"Pantry Shelf","EFAP","03/28/2014","Customer","Misc.::444,Cereal, Lg.:1:51,F.D.::181,F.D. Chili/Beans:2:120,Resers::90","0","886",,,,,"338563556"
"Pantry Shelf","TEFAP","03/28/2014","Customer","CHIX. QUARTERS:1:40","0","40",,,,,"672946170"
"CSFP clients","CSFP","03/20/2014","Customer","496:74:2812,494:25:675,Peas:25:675,Pears:12:324,Fruit Cocktail:12:324,Chili:12:504,1% Milk:25:700,Peanut Butter:24:384,Spaghetti:24:600,Cheese, R.F.:24:624,Cereal, Corn Flakes:20:500","0","8122",,,,,"349040214"
"Salvation Army","EFAP","04/07/2014","BMAC","Resers:24:587,Cereal, Lg.:2:102,Hot Cereal:3:60,Elbow Macaroni:6:78,Mac & Cheese (sm):4:56,Tuna:1:19,Chicken Noodle Soup:1:19,Vegetable Beef Soup:1:19,Stuffing:3:23,Boxed Dinners:10:70,Corn Muffin Mix:3:30,Can Gravy:3:54,F.D. Mix Vegs:3:154,Juice:20:760,F.D. Corn:3:133,F.D. Beans:4:147,F.D. Tomato Prod:4:147,F.D. Cereal:10:210,F.D. Chili/Beans:2:120,F.D. Dry Goods:30:1200,F.D. Fish Prod.:1:60,F.D. Fruit.:2:120,F.D. Prepared:3:180,F.D. Soup:1:60","0","4408",,,,,"726362589"
"Salvation Army","TEFAP","04/07/2014","BMAC","RICE/30:3:183,DEYD. POT.:10:150,PEANUT BUTTER:10:160","0","493",,,,,"584692334"
"Pantry Shelf","EFAP","04/01/2014","Customer","F.D.:2:42,Cereal, Lg.:1:51,Tortillas::106,Misc.::684,Fresh Potatoes:1:50,F.D. Soup:2:120,F.D. Chili/Beans:2:120,Resers:2:42,Misc.::18","0","1233",,,,,"744373932"
"Pantry Shelf","TEFAP","04/02/2014","Customer","521:4:152,RICE/30:1:61,TURKEY:1:50,CHIX. QUARTERS:2:80","0","343",,,,,"967792692"
"St. Vincent of Walla Walla","EFAP","04/02/2014","Customer","Misc.::241,Tortillas::78","0","319",,,,,"605841693"
"Salvation Army-Franklin","TEFAP","04/03/2014","BMAC","CHIX. QUARTERS:50:2000","0","2000",,,,,"125830418"
"St. Vincent- Franklin","TEFAP","04/03/2014","BMAC","CHIX. QUARTERS:4:8000","0","8000",,,,,"811627038"
"Salvation Army","EFAP","04/07/2014","Customer","Misc.::265,Tortillas::60","0","325",,,,,"680643969"
"Pantry Shelf","EFAP","04/04/2014","Customer","F.D. Mix Vegs:1:60,F.D. Chili/Beans:2:120,F.D. Soup:1:60,Misc.::308,Flour:3:75,Juice:2:76,Resers:4:60","0","759",,,,,"968338762"
"Pantry Shelf","TEFAP","04/04/2014","Customer","TURKEY:1:50","0","50",,,,,"799761936"
"Salvation Army","EFAP","04/03/2014","Customer","Resers:7:130","0","130",,,,,"93793424"
"Salvation Army","TEFAP","04/03/2014","Customer","CHIX. QUARTERS:10:400,TURKEY:2:100","0","500",,,,,"69681339"
"St. Vincent of Walla Walla","TEFAP","04/07/2014","BMAC","DEYD. POT.:15:225,SPAGHETTI:15:375,TOM.SAUCE:10:270,GREEN BEANS:10:270,598:20:760,CHIX. QUARTERS:20:800","0","2700",,,,,"67026453"
"St. Vincent of Walla Walla","EFAP","04/07/2014","BMAC","Resers::200,Cereal, Lg.:1:51,F.D. Beans:2:120,F.D. Chili/Beans:2:120,F.D. Corn:2:120,F.D. Dry Goods:20:600,F.D. Fish Prod.:1:60,F.D. Fruit.:2:120,F.D. Mix Vegs:2:120,F.D. Prepared:2:120,F.D. Soup:2:120,F.D. Tomato Prod:2:120","0","1871",,,,,"126088278"
"Pantry Shelf","TEFAP","04/07/2014","BMAC","DEYD. POT.:2:30,PEANUT BUTTER:2:32,GREEN BEANS:3:81,CORN:2:54,STEW:2:86,SPAGHETTI:2:50,MACARONI:1:24,MIXED FRUIT:3:81,PEACHES:2:54,521:3:114,598:3:114,RICE/30:2:122,CHIX. QUARTERS:2:80,TURKEY:1:50","0","972",,,,,"429362062"
"Pantry Shelf","EFAP","04/07/2014","BMAC","Olive Oil:3:36,F.D. Glass:1:60,F.D. Prepared:2:120,F.D. Chili/Beans:3:180,F.D. Soup:2:120,F.D. Cereal:3:63,F.D. Ramen:3:73,Mac & Cheese (sm):2:28,Tuna:2:38,Boxed Dinners:2:14,Resers:3:30","0","762",,,,,"768545507"
"Garfield Co. Food Bank","CSFP","04/14/2014","BMAC","Cran/Apple Juice:4:152,Carrots:1:30,Sli. Potatoes:1:30,Apple Sauce:0.5:13.5,Mix. Vegs:0.5:13.5,Stew:0.5:21.5,1% Milk:4:112,Dry Milk:1:22,538:0.5:30,Cheese, R.F.:1.5:29,Beans, G.N.:1:27,Cereal, Tasteeos:2:28","0","508.5",,,,,"554641382"
"Garfield Co. Food Bank","TEFAP","04/14/2014","BMAC","CORN:2:54,GREEN BEANS:2:54,PEANUT BUTTER:4:64,DEYD. POT.:4:60,PEACHES:3:81,STEW:2:86,SPAGHETTI:2:50","0","449",,,,,"467570417"
"Garfield Co. Food Bank","EFAP","04/14/2014","BMAC","Mac & Cheese (sm):4:56,Elbow Macaroni:4:52,Tuna:2:38,Boxed Dinners:6:42,Juice:20:760,Corn Muffin Mix:3:30,Can Gravy:2:36,Chips::47,Resers:10:100","0","1161",,,,,"673927967"
"Community Food Bank of Dayton","TEFAP","04/16/2014","BMAC","50# Beans:2:100,Elbow Macaroni:10:130,Juice:50:1900,Chips::46,Stuffing:4:56,Boxed Dinners:10:70,Misc.:1:10,Resers::300","0","2612",,,,,"966928618"
"Community Food Bank of Dayton","TEFAP","04/16/2014","BMAC","SPAGHETTI:4:100,PEACHES:10:270,CORN:10:270,GREEN BEANS:10:270,TOMATOES:10:270,PEANUT BUTTER:15:240,CHIX. QUARTERS:20:800","0","2220",,,,,"812859220"
"Community Food Bank of Dayton","EFAP","04/16/2014","BMAC","Fair Share::202,Fresh Oranges::760","0","962",,,,,"163510274"
"Garfield Co. Food Bank","EFAP","04/14/2014","BMAC","Fair Share::178,Fresh Oranges::300","0","478",,,,,"378973740"
"St. Vincent of Walla Walla","EFAP","04/09/2014","Customer","Misc.::51,Tortillas::95","0","146",,,,,"404337909"
"Pantry Shelf","EFAP","04/11/2014","Customer","Misc.::146,Tortillas::201","0","347",,,,,"884768355"
"Pantry Shelf","TEFAP","04/11/2014","Customer","CHIX. QUARTERS:2:80","0","80",,,,,"210828079"
"Salvation Army","EFAP","04/10/2014","Customer","Misc.::513","0","513",,,,,"399835358"
"Pantry Shelf","EFAP","04/07/2014","Customer","Misc.::432,Juice::110,Vegetable Beef Soup:1:19,Chicken Noodle Soup:1:19,Boxed Dinners:2:14,F.D. Tomato Prod:1:60,Cereal, Lg.:1:51,Resers::50","0","755",,,,,"366692586"
"Pantry Shelf","TEFAP","04/07/2014","Customer","CHIX. QUARTERS:1:40,TURKEY:1:50,521:1:38,598:1:38,RICE/30:1:61","0","227",,,,,"633956884"
"Waitsburg Food Bank","TEFAP","04/15/2014","BMAC","PEACHES:2:54,DEYD. POT.:2:30,598:2:76,521:2:76,STEW:2:86","0","322",,,,,"69706694"
"Waitsburg Food Bank","EFAP","04/15/2014","BMAC","F.D. Soup:2:120,F.D. Glass:2:120,Elbow Macaroni:2:26,Boxed Dinners:2:14,Fresh Potatoes:2:80,Fresh Apples:2:68,Fresh Oranges:2:40","0","468",,,,,"446662847"
"Salvation Army","EFAP","04/15/2014","Customer","Fair Share::334,Misc.::120,Tortillas::51,Fresh Oranges:2:40","0","545",,,,,"24194184"
"Waitsburg Food Bank","EFAP","04/15/2014","BMAC","Fair Share::178","0","178",,,,,"780982406"
"Garfield Co. Food Bank","EFAP","04/15/2014","BMAC","Northwest Harvest Delivery::1918","0","1918",,,,,"832329511"
"Pantry Shelf","EFAP","04/15/2014","BMAC","Northwest Harvest Delivery::1065","0","1065",,,,,"818700367"
"Heart to Heart","TEFAP","04/16/2014","Customer","STEW:1:43,598:3:114,CORN:1:27,GREEN BEANS:1:27,PEACHES:1:27,PEANUT BUTTER:2:32","0","270",,,,,"596513332"
"Salvation Army","EFAP","04/21/2014","BMAC","F.D. Corn:2:120,F.D. Dry Goods:10:400,F.D. Fish Prod.:1:60,F.D. Fruit.:3:180,F.D. Mix Vegs:1:60,F.D. Prepared:2:120,F.D. Soup:3:180,F.D. Tomato Prod:2:120,F.D. Cereal:6:126,Boxed Dinners:6:42,Elbow Macaroni:5:65,Olive Oil:6:72,Cereal, Lg.:1:51,Oats:1:50,50# Beans:1:50,F.D. Beans:2:120,F.D. Chili/Beans:2:120","0","1936",,,,,"526465589"
"Salvation Army","TEFAP","04/21/2014","BMAC","CHIX. QUARTERS:10:400","0","400",,,,,"842787980"
"St. Vincent of Walla Walla","TEFAP","04/23/2014","BMAC","598:15:570,DEYD. POT.:5:75,SPAGHETTI:5:125,TOMATOES:5:135,GREEN BEANS:3:81,CHIX. QUARTERS:10:400","0","1386",,,,,"634543165"
"St. Vincent of Walla Walla","EFAP","04/23/2014","BMAC","F.D. Beans:2:120,F.D. Chili/Beans:2:120,F.D. Corn:2:120,F.D. Dry Goods:10:400,F.D. Fish Prod.:1:60,F.D. Fruit.:3:180,F.D. Glass:2:120,F.D. Prepared:2:120,F.D. Soup:3:180,F.D. Tomato Prod:2:120,Misc. Dry:15:210,Tuna:1:19,Boxed Dinners:4:28,Chicken Helper:5:35,Can Chicken:2:18,Tomato Soup:2:38,Hot Dogs:2:48","0","1936",,,,,"644351913"
"CSFP clients","Other","04/17/2014","Customer","Bread::840,Fresh Apples::850,Fresh Potatoes::1560,Fresh Halo Oranges::60","0","3310",,,,,"318130100"
"Salvation Army","EFAP","04/21/2014","BMAC","Misc.::342,Tortillas::46,Fresh Potatoes:6:240,Fresh Oranges:6:162,Fresh Halo Oranges:14:280,Fresh Apples:6:168","0","1238",,,,,"657594792"
"Salvation Army","EFAP","04/17/2014","Customer","Misc.::374,Fresh Vegs::35,Tortillas::54","0","463",,,,,"333583689"
"St. Vincent of Walla Walla","EFAP","04/18/2014","Customer","Fresh Potatoes:5:200,Fresh Halo Oranges:10:200,Fresh Oranges:5:135,Fresh Apples:5:140","0","675",,,,,"695134101"
"Pantry Shelf","EFAP","04/21/2014","Customer","Misc.::249,Misc.::216,Resers::30","0","495",,,,,"474919466"
"Pantry Shelf","TEFAP","04/21/2014","Customer","CHIX. QUARTERS:2:80,TURKEY:1:48","0","128",,,,,"289195060"
"Pantry Shelf","TEFAP","04/23/2014","BMAC","DEYD. POT.:2:30,PEANUT BUTTER:2:32,GREEN BEANS:3:81,STEW:2:86,SPAGHETTI:2:50,PEACHES:3:81,598:3:114,RICE/30:1:61,TURKEY:1:50,CHIX. QUARTERS:1:40","0","625",,,,,"21216930"
"Pantry Shelf","EFAP","04/13/2014","BMAC","F.D. Glass:2:120,F.D. Tomato Prod:2:120,F.D. Prepared:2:120,F.D. Chili/Beans:2:120,F.D. Soup:3:180,F.D. Cereal:3:63,F.D. Ramen:2:37,Juice:7:266,Fair Share::202,Can Chicken:3:27,Elbow Macaroni:2:26,Mac & Cheese (sm):3:42,Tuna:3:57,Tomato Soup:3:57,Boxed Dinners:2:14,Sweet & Salty Bar:6:24,Oats:1:50,Chips::52,Misc.::34,Cereal, Lg.:1:71,F.D. Corn:6:67,Misc.:4:108","0","1857",,,,,"238499499"
"St. Vincent of Walla Walla","EFAP","04/22/2014","BMAC","Fresh Oranges:5:135,Fresh Halo Oranges:15:300,Fresh Apples:5:140,Fresh Potatoes:5:200","0","775",,,,,"128846736"
"Salvation Army-Franklin","TEFAP","05/01/2014","BMAC","720:23:552,CHIX. QUARTERS:25:1000","0","1552",,,,,"928735211"
"Golden Age Food Share","TEFAP","05/01/2014","BMAC","720:16:384,CHIX. QUARTERS:25:1000","0","1384",,,,,"257135879"
"St. Vincent- Franklin","TEFAP","05/01/2014","BMAC","720:75:1800","0","1800",,,,,"499473793"
"St. Vincent of Walla Walla","TEFAP","05/01/2014","BMAC","720:10:240,DEYD. POT.:20:300,RICE/30:10:610,598:20:760,CHIX. QUARTERS:10:400","0","2310",,,,,"725961356"
"Connell Food Bank","TEFAP","05/01/2014","BMAC","CHIX. QUARTERS:20:800,720:15:360","0","1160",,,,,"131385432"
"Kahlotus Food Bank","TEFAP","05/01/2014","BMAC","720:3:72,CHIX. QUARTERS:5:200","0","272",,,,,"479043120"
"St. Vincent of Walla Walla","EFAP","04/25/2014","Customer","Fresh Potatoes:5:200,Fresh Oranges:3:81,Fresh Apples:2:56,Chips::34","0","371",,,,,"1059335"
"St. Vincent of Walla Walla","TEFAP","04/25/2014","Customer","720:2:48","0","48",,,,,"568167343"
"Pantry Shelf","EFAP","04/25/2014","Customer","Misc.::426,F.D. Corn:1:60,Can Chicken:3:27,Resers::30","0","543",,,,,"837658742"
"Pantry Shelf","TEFAP","04/28/2014","Customer","521:1:38,720:1:24,CHIX. QUARTERS:2:80,TURKEY:1:50","0","192",,,,,"483791711"
"St. Vincent- Franklin","TEFAP","05/01/2014","BMAC","CHIX. QUARTERS:154:6160","0","6160",,,,,"905982358"
"St. Vincent of Walla Walla","EFAP","04/28/2014","Customer","Chips::158","0","158",,,,,"78536692"
"Salvation Army","EFAP","04/23/2014","Customer","Chips::38,Misc.::190","0","228",,,,,"674736412"
"Salvation Army","TEFAP","04/23/2014","Customer","720:4:96","0","96",,,,,"138072018"
"Basin City","TEFAP","05/01/2014","BMAC","CHIX. QUARTERS:25:1000,720:7:168","0","1168",,,,,"666150879"
"Lincoln High School","Other","04/28/2014","Customer","F.D.::128","0","128",,,,,"916538375"
"Pamona Grange","TEFAP","05/01/2014","Customer","720:4:96,CHIX. QUARTERS:5:200,SPAGHETTI:4:100,TOMATOES:2:54,PEACHES:2:54","0","504",,,,,"584239267"
"Helpline","EFAP","04/28/2014","BMAC","F.D. Prepared:2:120,F.D. Soup:1:60,F.D. Chili/Beans:1:60,Tuna:1:19,Boxed Dinners:2:14,Misc.::83","0","356",,,,,"171581240"
"Salvation Army","EFAP","04/30/2014","BMAC","F.D. Soup:2:120,F.D. Fruit.:3:180,F.D. Prepared:2:120,Mac & Cheese (sm):4:56,F.D. Beans:2:120,Tuna:1:19,Complete Dinner:4:44,Can Chicken:2:18,Chicken Helper:4:28","0","705",,,,,"105188430"
"Salvation Army","EFAP","04/30/2014","Customer","Misc.::362,F.D. Tomato Prod:1:60","0","422",,,,,"11198460"
"Pantry Shelf","EFAP","04/30/2014","Customer","Cereal, Lg.:1:77,Resers::10,F.D. Glass:1:60,F.D. Tomato Prod:1:60,F.D. Chili/Beans:2:120","0","327",,,,,"740427039"
"Pantry Shelf","TEFAP","04/30/2014","Customer","521:1:38,TURKEY:1:50","0","88",,,,,"668539845"
"Salvation Army","EFAP","04/28/2014","Customer","Misc.::651","0","651",,,,,"121418142"
"St. Vincent of Walla Walla","EFAP","04/28/2014","Customer","Misc.::131","0","131",,,,,"601471201"
"Pantry Shelf","TEFAP","04/28/2014","Customer","CORN:1:27,TURKEY:2:100","0","127",,,,,"643101609"
"Pantry Shelf","EFAP","04/28/2014","Customer","F.D. Soup:1:60,F.D. Chili/Beans:2:120,F.D. Corn:1:60,F.D. Tomato Prod:1:60,Cereal, Lg.::65,Misc.::128,Resers::50","0","543",,,,,"411094476"
"Pantry Shelf","TEFAP","05/02/2014","Customer","CHIX. QUARTERS:1:40,TURKEY:1:50","0","90",,,,,"126167580"
"Pantry Shelf","EFAP","05/02/2014","Customer","Misc.::383,Cereal, Lg.:1:84,Nature Valley Nut Cluster:3:21,Resers:4:40","0","528",,,,,"397554500"
"Burbank Grange #630","TEFAP","05/05/2014","Customer","RICE/30:2:122,598:6:228,TOMATOES:2:54,PEACHES:2:54,CHIX. QUARTERS:6:240","0","698",,,,,"609269792"
"St.Vincent / Clarkston","TEFAP","05/05/2014","BMAC","720:10:240,CHIX. QUARTERS:20:800","0","1040",,,,,"853685492"
"Asotin Co. Food Bank","TEFAP","05/05/2014","BMAC","CHIX. QUARTERS:10:800,DEYD. POT.:10:150,MACARONI:7:168,SPAGHETTI:8:200,CORN:6:162","0","1480",,,,,"440618114"
"Asotin Co. Food Bank","EFAP","05/05/2014","BMAC","Cereal, Lg.:2:146,F.D. Dry Goods:30:1200,Rice Sides:10:50,F.D. Mix Vegs:2:48,Tomato Soup:2:38,Misc. Dry:6:84,Juice:60:2280","0","3846",,,,,"642034122"
"CSFP clients","CSFP","04/17/2014","Customer","::10247","0","10247",,,,,"888316299"
"Salvation Army","EFAP","05/06/2014","BMAC","Misc.::133,Fresh Oranges:3:105,F.D.:2:120","0","358",,,,,"515479161"
"Pantry Shelf","EFAP","05/06/2014","Customer","Oats:1:50,Misc.:4:36,Can Chicken:2:18,Chicken Helper:2:14,Misc.::128,Tortillas::246,Resers:3:90,Juice:3:108,F.D. Fruit.:2:120,F.D. Mix Vegs:2:120,F.D. Prepared:1:60,F.D. Chili/Beans:2:120,F.D. Soup:1:60","0","1170",,,,,"912446935"
"Pantry Shelf","TEFAP","05/06/2014","Customer","CHIX. QUARTERS:1:40","0","40",,,,,"15797225"
"Pantry Shelf","EFAP","05/09/2014","Customer","Misc.::375,Cereal, Lg.:1:81,Chips::18,Misc.:4:36,F.D. Soup:1:60,F.D. Chili/Beans:1:60,Resers:1:30","0","660",,,,,"341645347"
"Pantry Shelf","TEFAP","05/09/2014","Customer","CHIX. QUARTERS:1:40,TURKEY:1:50","0","90",,,,,"660835091"
"Salvation Army","EFAP","05/12/2014","BMAC","Misc.::375,F.D. Fruit.:2:120,F.D. Corn:2:120,F.D. Chili/Beans:1:60,F.D. Mix Vegs:2:120,F.D. Prepared:1:60,F.D. Soup:3:180,F.D.:2:120,F.D. Cereal:5:105,F.D. Dry Goods:30:1200,F.D. Tomato Prod:2:120,Juice:60:2280,Mac & Cheese (sm):4:56,Tuna:2:38,F.D. Chili/Beans:2:120,Chips::63,F.D. Ramen:2:50,Fair Share::519,Tortillas::39","0","5745",,,,,"279239446"
"St. Vincent of Walla Walla","EFAP","05/08/2014","Customer","Misc.::335","0","335",,,,,"413691985"
"Pantry Shelf","EFAP","05/08/2014","Customer","Misc.::157,F.D. Mix Vegs:1:60,F.D. Corn:1:60,Chips::32","0","309",,,,,"230741620"
"Pantry Shelf","TEFAP","05/08/2014","Customer","598:3:114","0","114",,,,,"912632173"
"St. Vincent of Walla Walla","TEFAP","05/12/2014","BMAC","RICE/30:6:366,DEYD. POT.:10:150,598:20:760","0","1276",,,,,"870936037"
"St. Vincent of Walla Walla","EFAP","05/12/2014","BMAC","F.D. Chili/Beans:3:180,F.D.:2:120,F.D. Prepared:2:120,F.D. Soup:3:180,F.D. Glass:3:180,Cereal, Lg.:2:160,Can Chicken:4:36,Chicken Helper:4:28,Tuna:3:57,Hamburger Helper:4:28,Vegetable Beef Soup:1:19,Chicken Noodle Soup:1:19,Tomato Soup:2:38,Rice Sides:8:40,Chips:10:68,Resers:10:100,Resers:10:100,Juice:8:176,Juice:10:380","0","2029",,,,,"616783697"
"Pantry Shelf","EFAP","05/12/2014","BMAC","Juice:2:76,Chicken Helper:4:28,Tuna:2:38,Rice Sides:2:10,Juice:4:152,Oats:2:100,Misc.:1:15,Nature Valley Nut Cluster:4:28,Chips:6:28,Resers:2:20,Resers:1:30,Cereal, Lg.:1:79,F.D. Glass:2:120,F.D. Fruit.:2:120,F.D. Corn:2:120,F.D. Mix Vegs:2:120,F.D. Prepared:1:60,F.D. Chili/Beans:2:120,F.D. Soup:2:120,F.D. Ramen:2:47,Juice:2:44","0","1475",,,,,"471110405"
"Pantry Shelf","TEFAP","05/12/2014","BMAC","TURKEY:1:50,CHIX. QUARTERS:2:80,DEYD. POT.:2:30,PEANUT BUTTER:2:28,TOMATOES:2:54,STEW:2:86,SPAGHETTI:2:50,598:4:152,RICE/30:2:122","0","652",,,,,"505200961"
"Pantry Shelf","EFAP","05/12/2014","Customer","Misc.::350,F.D. Mix Vegs:1:60,F.D. Corn:1:60,F.D. Fruit.:1:60,Mac & Cheese (sm):2:28,Chips:3:27","0","585",,,,,"112673621"
"Pantry Shelf","TEFAP","05/12/2014","Customer","598:2:76","0","76",,,,,"47765250"
"Garfield Co. Food Bank","CSFP","05/19/2014","BMAC","554:4:152,Spag. Sauce:2:54,494:2:54,Apple Sauce:1:27,Peaches:1:27,Can Chicken:1:57,1% Milk:4:112,Peanut Butter:1:19,Spaghetti:1:28,Cereal, Corn Flakes:2:39,Cheese, R.F.:2:29","0","598",,,,,"900805418"
"Garfield Co. Food Bank","TEFAP","05/19/2014","BMAC","STEW:4:172,598:12:456,PEANUT BUTTER:4:64,PEACHES:2:54,DEYD. POT.:10:150,TURKEY BREAST:10:400","0","1296",,,,,"360731375"
"Garfield Co. Food Bank","EFAP","05/19/2014","BMAC","Fair Share::271,Nature Valley Nut Cluster:6:42,Elbow Macaroni:2:26,Tomato Soup:2:38,Rice Sides:10:50,Misc.:2:44,Juice:10:380","0","851",,,,,"101240646"
"Waitsburg Food Bank","EFAP","05/21/2014","BMAC","F.D. Soup:2:120,F.D.:1:60,F.D. Glass:2:120,Complete Dinner:1:11,F.D. Mix Vegs:1:60,Misc.:4:116,Rice Sides:2:10","0","497",,,,,"424009136"
"Waitsburg Food Bank","TEFAP","05/21/2014","BMAC","CHIX. QUARTERS:1:40,TURKEY BREAST:2:40,SPAGHETTI:2:50,720:2:48","0","178",,,,,"816323772"
"Pantry Shelf","EFAP","05/19/2014","Customer","Misc.::152,Tortillas::24,Fresh Potatoes:2:60,Fresh Vegs::20,Juice:4:152","0","408",,,,,"809591484"
"Pantry Shelf","TEFAP","05/19/2014","Customer","720:3:72","0","72",,,,,"598986136"
"Pantry Shelf","EFAP","05/16/2014","Customer","Misc.::369","0","369",,,,,"566156256"
"St. Vincent of Walla Walla","EFAP","05/20/2014","Customer","Fresh Vegs::46,Tortillas::44,Misc.::995","0","1085",,,,,"33822903"
"Pantry Shelf","Other","05/20/2014","BMAC","Misc.::834","0","834",,,,,"470645777"
"Garfield Co. Food Bank","EFAP","05/20/2014","BMAC","Northwest Harvest Delivery::2383.5","0","2383.5",,,,,"251760206"
"Community Food Bank of Dayton","EFAP FB","05/20/2014","BMAC","Purchase:65:975",,"975",,,,,"846863729"
"Community Food Bank of Dayton","EFAP","05/20/2014","BMAC","50# Beans:2:100,Oats:2:100,Cereal, Lg.:1:73,Misc Frozen:7:280,Hot Dogs:4:96,Misc.::192,Chips:12:108,Pasta:6:72,Mac & Cheese (sm):8:112,Boxed Dinners:10:70,Misc.:14:308","0","1511",,,,,"479038059"
"Community Food Bank of Dayton","TEFAP","05/20/2014","BMAC","DRIED CHERRIES:8:176,RAISINS:25:200,MIXED FRUIT:5:135,TOMATOES:5:135,RICE/30:2:122,SPAGHETTI:10:250,598:10:380,FROZ. BLUEBERRIES:10:240","0","1638",,,,,"854599136"
"Helpline","EFAP","05/20/2014","BMAC","F.D. Fruit.:3:180,F.D.:5:105,F.D.:1:60,Tuna:1:19,Boxed Dinners:4:28,Hamburger Helper:3:21,Misc.:2:44,F.D. Prepared:1:60","0","517",,,,,"835881535"
"Salvation Army","TEFAP","05/26/2014","BMAC","SPAG. SAUCE:10:270,SPAGHETTI:15:375,PEANUT BUTTER:10:160,RAISINS:20:280,MIXED FRUIT:10:270,598:25:950,FROZ. BLUEBERRIES:10:240","0","2545",,,,,"615610298"
"Salvation Army","EFAP","05/27/2014","BMAC","F.D. Cereal:10:210,F.D. Dry Goods:10:400,F.D. Chili/Beans:3:180,F.D. Prepared:1:60,F.D. Beans:2:120,F.D. Corn:2:120,F.D. Mix Vegs:2:120,F.D. Soup:3:180,F.D. Fruit.:2:120,F.D. Ramen:3:57","0","1567",,,,,"570406914"
"Burbank Grange #630","TEFAP","06/01/2014","Customer","PEANUT BUTTER:4:64,RAISINS:2:28,598:6:228,SPAG. SAUCE:2:54,SPAGHETTI:4:100,CORN:2:54","0","528",,,,,"5203706"
"Pamona Grange","TEFAP","06/01/2014","Customer","PEANUT BUTTER:4:64,RAISINS:2:28,598:6:228,SPAG. SAUCE:2:54,SPAGHETTI:4:100,CORN:2:54","0","528",,,,,"314797818"
"BMAC Scrapped","EFAP","05/23/2014","BMAC","Misc.::4942","0","4942",,,,,"558378001"
"Helpline","EFAP","05/23/2014","BMAC","Misc.::29","0","29",,,,,"847496581"
"Salvation Army","EFAP","05/21/2014","BMAC","Fresh Potatoes::120,Fresh Vegs::36,Misc.::1051","0","1207",,,,,"562348936"
"Salvation Army","TEFAP","05/23/2014","BMAC","720:3:72","0","72",,,,,"269254965"
"Golden Age Food Share","TEFAP","06/01/2014","BMAC","586:18:496,MACARONI:9:216,RAISINS:9:126,MIXED FRUIT:9:243,CORN:9:243,720:14:336","0","1660",,,,,"659228046"
"St. Vincent of Walla Walla","TEFAP","05/27/2014","BMAC","598:10:380,720:7:168,CHIX. QUARTERS:10:400","0","948",,,,,"488375365"
"St. Vincent of Walla Walla","EFAP","05/27/2014","BMAC","Hamburger Helper:10:70,Rice Sides:10:50,F.D. Dry Goods:15:600,F.D.:5:60,F.D. Corn:2:120,F.D. Beans:2:120,F.D. Chili/Beans:3:180,F.D. Soup:3:180,F.D. Fruit.:3:180,F.D. Mix Vegs:2:120,Juice:20:960,Fresh Onions:4:200,Resers:10:100","0","2940",,,,,"464192717"
"St. Vincent of Walla Walla","TEFAP","06/01/2014","BMAC","586:20:554,SPAGHETTI:20:500,SPAG. SAUCE:10:265,RAISINS:20:280,CORN:10:270","0","1869",,,,,"855837522"
"Connell Food Bank","TEFAP","06/01/2014","BMAC","RAISINS:12:168,PEANUT BUTTER:12:192,SPAGHETTI:12:300,SPAG. SAUCE:6:159,CORN:6:162","0","981",,,,,"886609490"
